Date,Region,RA_NewCases,RA_NewDeaths,RA_retail_and_recreation,RA_grocery_and_pharmacy,RA_parks,RA_transit_stations,RA_workplaces,RA_residential,RA_combined
05/07/2021,West Java,4434.928571,68.57142857,-13.71428571,22.42857143,-6.071428571,-31,-24.21428571,14.64285714,-17.38571429
06/07/2021,West Java,4706.857143,67.07142857,-14.35714286,22.42857143,-6.857142857,-31.92857143,-24.92857143,15.07142857,-18.06428571
07/07/2021,West Java,5112.642857,69.14285714,-14.85714286,22.71428571,-7.285714286,-32.85714286,-25.57142857,15.35714286,-18.64285714
08/07/2021,West Java,5449.714286,73,-15.42857143,22.71428571,-7.714285714,-33.78571429,-26.21428571,15.71428571,-19.27857143
09/07/2021,West Java,5703.5,78.42857143,-16.35714286,22.07142857,-8.642857143,-34.85714286,-26.92857143,16.14285714,-20.17857143
10/07/2021,West Java,5784.857143,84.85714286,-17.28571429,21.5,-9.714285714,-35.92857143,-27.5,16.5,-21.04285714
11/07/2021,West Java,5978.857143,97.42857143,-18.07142857,21.14285714,-10.71428571,-36.85714286,-28,16.71428571,-21.77142857
12/07/2021,West Java,6205.357143,104.7142857,-18.85714286,20.42857143,-11.5,-37.92857143,-28.5,17,-22.57857143
13/07/2021,West Java,6439.928571,107,-19.57142857,19.85714286,-12,-38.85714286,-28.92857143,17.28571429,-23.28571429
14/07/2021,West Java,6866.428571,110.7142857,-20.14285714,19.21428571,-12.5,-39.71428571,-29.21428571,17.57142857,-23.89285714
15/07/2021,West Java,7218,115.0714286,-20.85714286,18.21428571,-12.92857143,-40.64285714,-29.42857143,17.71428571,-24.6
16/07/2021,West Java,7633,122.2142857,-21.78571429,17,-13.78571429,-41.71428571,-29.71428571,17.92857143,-25.47142857
17/07/2021,West Java,7919.071429,125.5,-22.07142857,16.35714286,-14.14285714,-42.14285714,-29.5,17.92857143,-25.73571429
18/07/2021,West Java,8156.142857,127.2857143,-22.21428571,16,-14.21428571,-42.5,-29.14285714,17.92857143,-25.86428571
19/07/2021,West Java,8178.714286,130.3571429,-21.92857143,16.14285714,-13.78571429,-42.64285714,-29.5,17.85714286,-25.85
20/07/2021,West Java,8156.5,131.9285714,-22.92857143,14.35714286,-13.92857143,-44,-32.21428571,18.35714286,-27.37857143
21/07/2021,West Java,7967.857143,135.6428571,-22.92857143,14.07142857,-13.78571429,-43.92857143,-32.07142857,18.14285714,-27.35714286
22/07/2021,West Java,8162.642857,136,-23.21428571,14.07142857,-13.57142857,-43.71428571,-31.85714286,17.92857143,-27.36428571
23/07/2021,West Java,8271.642857,135.7142857,-23.57142857,13.85714286,-13.64285714,-43.57142857,-31.5,17.71428571,-27.41428571
24/07/2021,West Java,8461.714286,132.2142857,-23.64285714,14.14285714,-13.28571429,-43.28571429,-31.07142857,17.5,-27.24285714
25/07/2021,West Java,8361.571429,121.7857143,-23.42857143,14.78571429,-12.57142857,-42.85714286,-30.64285714,17.28571429,-26.87857143
26/07/2021,West Java,8106.285714,125.4285714,-23.42857143,15.14285714,-12.21428571,-42.28571429,-30.14285714,17.07142857,-26.57142857
27/07/2021,West Java,8206.071429,137.2142857,-23.28571429,15.57142857,-11.92857143,-41.78571429,-29.64285714,16.78571429,-26.22142857
28/07/2021,West Java,8057.642857,141.7142857,-23.14285714,16.07142857,-11.42857143,-41.21428571,-29.14285714,16.57142857,-25.84285714
29/07/2021,West Java,7801.785714,147.7142857,-23,16.42857143,-11,-40.71428571,-28.71428571,16.35714286,-25.51428571
30/07/2021,West Java,7529.071429,144.2142857,-22.78571429,16.92857143,-10.57142857,-40.14285714,-28.21428571,16.07142857,-25.10714286
31/07/2021,West Java,7158.071429,151,-22.42857143,17.57142857,-9.928571429,-39.57142857,-27.78571429,15.85714286,-24.64285714
01/08/2021,West Java,6800.357143,158,-21.92857143,18.42857143,-9.071428571,-38.71428571,-27.71428571,15.5,-24.08571429
02/08/2021,West Java,6447.071429,161.2142857,-21.92857143,18.57142857,-9,-38.21428571,-26.71428571,15.21428571,-23.72142857
03/08/2021,West Java,6259.428571,166.1428571,-20.64285714,20.64285714,-8.428571429,-36.35714286,-23.35714286,14.35714286,-21.77142857
04/08/2021,West Java,6119.714286,167.7857143,-20.28571429,21.14285714,-8.071428571,-35.78571429,-22.78571429,14.21428571,-21.29285714
05/08/2021,West Java,5706.785714,170.0714286,-19.57142857,21.5,-7.857142857,-35.42857143,-22.28571429,14,-20.76428571
06/08/2021,West Java,5396.428571,166.5714286,-18.42857143,22.42857143,-6.857142857,-34.64285714,-21.85714286,13.71428571,-19.89285714
07/08/2021,West Java,5069.071429,164,-17.42857143,23.14285714,-5.857142857,-33.78571429,-21.57142857,13.42857143,-19.10714286
08/08/2021,West Java,4850.928571,159.3571429,-16.64285714,23.5,-4.928571429,-33.07142857,-21.42857143,13.21428571,-18.51428571
09/08/2021,West Java,4711.928571,151.7857143,-16.14285714,23.64285714,-4.571428571,-32.78571429,-21.21428571,13.07142857,-18.17142857
10/08/2021,West Java,4395.785714,164.7857143,-15.57142857,23.92857143,-4,-32.28571429,-21.14285714,12.92857143,-17.75
11/08/2021,West Java,4024.928571,158.7142857,-14.42857143,24.57142857,-2.357142857,-32.21428571,-23.07142857,13.14285714,-17.59285714
12/08/2021,West Java,3621.285714,150.1428571,-13.85714286,24.64285714,-2,-31.78571429,-22.64285714,12.92857143,-17.14285714
13/08/2021,West Java,3339.571429,148.8571429,-13.42857143,24.5,-1.714285714,-31.42857143,-22.35714286,12.78571429,-16.82142857
14/08/2021,West Java,3193.857143,139.1428571,-12.92857143,24.42857143,-1.071428571,-30.85714286,-22.07142857,12.64285714,-16.4
15/08/2021,West Java,3088.857143,128.9285714,-12.42857143,24.28571429,-0.142857143,-30.5,-21.64285714,12.57142857,-16.02142857
16/08/2021,West Java,3071.285714,124.5,-11.85714286,24.14285714,0.714285714,-30.21428571,-21.71428571,12.42857143,-15.73571429
17/08/2021,West Java,2881.428571,121,-11.5,23.64285714,2.928571429,-30.57142857,-24.5,12.92857143,-16.30714286
18/08/2021,West Java,2694.5,114.2857143,-11.35714286,23.21428571,2.928571429,-30.42857143,-24.21428571,12.85714286,-16.19285714
19/08/2021,West Java,2590.785714,119,-11.28571429,22.57142857,2.857142857,-30.35714286,-23.92857143,12.85714286,-16.15
20/08/2021,West Java,2459.5,130.5,-11.14285714,22.14285714,2.857142857,-30.35714286,-23.57142857,12.78571429,-16.06428571
21/08/2021,West Java,2369.714286,149.3571429,-11,21.57142857,2.857142857,-30.35714286,-23.21428571,12.78571429,-15.99285714
22/08/2021,West Java,2294.285714,149.4285714,-10.71428571,21.28571429,3.214285714,-30.21428571,-22.85714286,12.71428571,-15.79285714
23/08/2021,West Java,2227.214286,143.5,-10.5,20.92857143,3.285714286,-30.14285714,-22.5,12.57142857,-15.65
24/08/2021,West Java,2305.214286,130.8571429,-10.42857143,20.42857143,3.071428571,-30.14285714,-22,12.5,-15.57142857
25/08/2021,West Java,2468.785714,141.5714286,-10.64285714,20,1.928571429,-29.64285714,-19.5,12,-15.05
26/08/2021,West Java,2696.642857,151.9285714,-10.14285714,20.14285714,2.142857143,-29.42857143,-19.35714286,11.92857143,-14.74285714
27/08/2021,West Java,2581,148.7142857,-9.428571429,20.5,2.642857143,-29,-19.07142857,11.78571429,-14.23571429
28/08/2021,West Java,2494.714286,147.7142857,-8.571428571,21.07142857,3.642857143,-28.42857143,-18.92857143,11.57142857,-13.63571429
29/08/2021,West Java,2446.5,145.2857143,-7.857142857,21.35714286,4.428571429,-27.64285714,-18.78571429,11.42857143,-13.05714286
30/08/2021,West Java,2333,144.2142857,-7.642857143,21.14285714,3.928571429,-27.42857143,-18.28571429,11.35714286,-12.82857143
31/08/2021,West Java,2296.142857,140.4285714,-7.142857143,21.71428571,2.142857143,-26.57142857,-15,10.64285714,-11.65714286
01/09/2021,West Java,2287.357143,140.7857143,-6.142857143,22.85714286,2.857142857,-26.07142857,-14.85714286,10.42857143,-10.96428571
02/09/2021,West Java,2110.571429,126.7857143,-4.857142857,24.14285714,3.857142857,-25.28571429,-14.64285714,10.14285714,-10.04285714
03/09/2021,West Java,1975.071429,114.5,-3.928571429,24.85714286,4.5,-24.5,-14.5,10,-9.335714286
04/09/2021,West Java,1889.214286,98.92857143,-2.785714286,25.85714286,6.142857143,-23.42857143,-14.5,9.785714286,-8.457142857
05/09/2021,West Java,1829.428571,95.35714286,-1.642857143,26.85714286,7.785714286,-22.21428571,-14.57142857,9.571428571,-7.55
06/09/2021,West Java,1752.428571,105.5714286,-0.857142857,27.35714286,8.071428571,-21.57142857,-14.42857143,9.5,-6.964285714
07/09/2021,West Java,1432.642857,101.1428571,-0.071428571,27.85714286,8.428571429,-21.07142857,-14.21428571,9.357142857,-6.407142857
08/09/2021,West Java,1091.642857,95.21428571,0.285714286,27.71428571,8.642857143,-20.71428571,-14,9.285714286,-6.128571429
09/09/2021,West Java,767.2857143,79.35714286,0.714285714,27.92857143,9,-20.21428571,-13.78571429,9.142857143,-5.742857143
10/09/2021,West Java,709.5,78.14285714,1.142857143,28.07142857,9.285714286,-19.71428571,-13.57142857,9,-5.364285714
11/09/2021,West Java,673.0714286,76.57142857,1.428571429,28.07142857,9.714285714,-19.28571429,-13.57142857,9,-5.121428571
12/09/2021,West Java,669,76,1.857142857,28.21428571,10.35714286,-18.85714286,-13.64285714,8.928571429,-4.821428571
13/09/2021,West Java,647.8571429,72.92857143,2.071428571,28.21428571,10.57142857,-18.42857143,-13.5,8.857142857,-4.578571429
14/09/2021,West Java,590.0714286,71.5,1.642857143,27.14285714,9.785714286,-18.42857143,-13.64285714,9,-4.885714286
15/09/2021,West Java,527.9285714,69.28571429,1.714285714,26.57142857,9.714285714,-18.21428571,-13.5,9,-4.821428571
16/09/2021,West Java,496.1428571,66.85714286,1.571428571,26.07142857,9.642857143,-18.07142857,-13.5,9,-4.885714286
17/09/2021,West Java,459.2142857,60.57142857,1.571428571,25.71428571,9.714285714,-17.92857143,-13.42857143,8.928571429,-4.864285714
18/09/2021,West Java,437.2857143,52.07142857,1.5,25.35714286,9.642857143,-18,-13.35714286,8.928571429,-4.935714286
19/09/2021,West Java,424.0714286,51.85714286,1.142857143,24.57142857,9.285714286,-18.35714286,-13.35714286,9.071428571,-5.264285714
20/09/2021,West Java,403.4285714,39.71428571,1.142857143,24.5,9.285714286,-18.28571429,-13.21428571,9,-5.221428571
21/09/2021,West Java,368.2142857,22.35714286,1,24.14285714,9.071428571,-18.21428571,-13.14285714,9,-5.278571429
03/04/2020,Central Java,7.285714286,1.071428571,-28,-14.42857143,-32.28571429,-41.57142857,-27.14285714,12.92857143,-30.54285714
04/04/2020,Central Java,7.642857143,1.071428571,-29.07142857,-15.28571429,-33.42857143,-43.21428571,-27.85714286,13.35714286,-31.69285714
05/04/2020,Central Java,7.571428571,1.071428571,-29.85714286,-16,-34.35714286,-44.57142857,-28.35714286,13.71428571,-32.58571429
06/04/2020,Central Java,8.428571429,1.357142857,-30.07142857,-16.14285714,-34.71428571,-45.64285714,-28.78571429,13.85714286,-33.09285714
07/04/2020,Central Java,8.214285714,1.357142857,-30.35714286,-16.42857143,-35,-46.71428571,-29.14285714,14,-33.62857143
08/04/2020,Central Java,7.357142857,1.285714286,-30.07142857,-16.21428571,-35,-47.35714286,-27.5,13.64285714,-33.35714286
09/04/2020,Central Java,7.5,1.142857143,-29.78571429,-16,-34.78571429,-47.64285714,-27.64285714,13.64285714,-33.33571429
10/04/2020,Central Java,7.285714286,1.142857143,-29.85714286,-16.14285714,-34.71428571,-48.35714286,-29.5,14.07142857,-33.96428571
11/04/2020,Central Java,6.428571429,1.071428571,-29.5,-15.78571429,-34.42857143,-48.85714286,-29.85714286,14.07142857,-34.00714286
12/04/2020,Central Java,9.857142857,1.285714286,-29,-15.35714286,-34,-49.28571429,-29.78571429,14,-33.87857143
13/04/2020,Central Java,8.857142857,1.285714286,-28.42857143,-14.85714286,-33.5,-49.57142857,-29.71428571,14,-33.67142857
14/04/2020,Central Java,13.28571429,1.357142857,-28,-14.57142857,-33,-49.85714286,-29.64285714,14,-33.54285714
15/04/2020,Central Java,13.42857143,1.428571429,-28.14285714,-14.92857143,-33,-50.21428571,-29.57142857,14.14285714,-33.72857143
16/04/2020,Central Java,14,1.428571429,-28,-15,-32.71428571,-50.28571429,-29.42857143,14.14285714,-33.67142857
17/04/2020,Central Java,13.64285714,1.571428571,-28.21428571,-15.35714286,-32.78571429,-50.5,-29.35714286,14.28571429,-33.84285714
18/04/2020,Central Java,14.92857143,1.571428571,-28.21428571,-15.42857143,-32.71428571,-50.5,-29.14285714,14.28571429,-33.80714286
19/04/2020,Central Java,16.35714286,1.785714286,-27.92857143,-15.21428571,-32.42857143,-50.35714286,-28.71428571,14.21428571,-33.54285714
20/04/2020,Central Java,15.71428571,1.5,-27.78571429,-15.14285714,-32.28571429,-50.21428571,-28.5,14.28571429,-33.39285714
21/04/2020,Central Java,22.64285714,1.5,-27.78571429,-15.21428571,-32.35714286,-50.14285714,-28.42857143,14.28571429,-33.36428571
22/04/2020,Central Java,24.28571429,2.142857143,-27.42857143,-14.78571429,-32.07142857,-49.78571429,-28.21428571,14.21428571,-33.02857143
23/04/2020,Central Java,28.21428571,2.142857143,-27.07142857,-14.14285714,-32,-49.42857143,-28.21428571,14.21428571,-32.71428571
24/04/2020,Central Java,30.85714286,2.214285714,-27.64285714,-14.5,-32.64285714,-49.57142857,-27,14.21428571,-32.77857143
25/04/2020,Central Java,34.14285714,2.214285714,-28.28571429,-15.07142857,-33.28571429,-50,-27.07142857,14.5,-33.23571429
26/04/2020,Central Java,32.14285714,2.285714286,-28.85714286,-15.64285714,-34,-50.5,-27.14285714,14.78571429,-33.68571429
27/04/2020,Central Java,33.14285714,2.285714286,-29.57142857,-16.28571429,-34.64285714,-51,-27.28571429,15,-34.21428571
28/04/2020,Central Java,28.92857143,2.214285714,-30.21428571,-16.71428571,-35.35714286,-51.42857143,-27.35714286,15.07142857,-34.65714286
29/04/2020,Central Java,30.07142857,2.214285714,-30.71428571,-17.14285714,-36,-51.85714286,-27.42857143,15.14285714,-35.04285714
30/04/2020,Central Java,30.42857143,2.214285714,-31.07142857,-17.14285714,-36.35714286,-52.14285714,-27.35714286,15.21428571,-35.25714286
01/05/2020,Central Java,31.64285714,1.357142857,-31.28571429,-17.14285714,-36.57142857,-52.64285714,-29.07142857,15.71428571,-35.83571429
02/05/2020,Central Java,31.21428571,1.5,-31.5,-17.14285714,-36.78571429,-53.07142857,-29.28571429,15.92857143,-36.09285714
03/05/2020,Central Java,30.42857143,1.285714286,-31.78571429,-17.28571429,-37.21428571,-53.57142857,-29.28571429,16.14285714,-36.37142857
04/05/2020,Central Java,31.78571429,1.285714286,-32.07142857,-17.35714286,-37.57142857,-54.07142857,-29.35714286,16.28571429,-36.65714286
05/05/2020,Central Java,28.42857143,1.285714286,-32.21428571,-17.28571429,-37.78571429,-54.5,-29.28571429,16.5,-36.82142857
06/05/2020,Central Java,29.28571429,0.785714286,-32.64285714,-17.64285714,-38.21428571,-55.21428571,-29.35714286,16.78571429,-37.25714286
07/05/2020,Central Java,26,0.785714286,-33.14285714,-18.28571429,-38.5,-56.35714286,-30.85714286,17.35714286,-38.16428571
08/05/2020,Central Java,25.35714286,0.785714286,-32.28571429,-17.5,-37.92857143,-56.35714286,-30.21428571,17.14285714,-37.61428571
09/05/2020,Central Java,23.92857143,0.857142857,-32,-17.35714286,-37.85714286,-56.35714286,-29.85714286,17.07142857,-37.41428571
10/05/2020,Central Java,23.28571429,0.571428571,-31.07142857,-16.21428571,-37.14285714,-56,-29.28571429,16.78571429,-36.70714286
11/05/2020,Central Java,22.21428571,0.571428571,-30.64285714,-15.78571429,-37,-56,-29.07142857,16.71428571,-36.45
12/05/2020,Central Java,21.71428571,0.571428571,-29.64285714,-14.64285714,-36.14285714,-55.57142857,-28.85714286,16.64285714,-35.76428571
13/05/2020,Central Java,22.07142857,0.5,-28.71428571,-13.57142857,-35.35714286,-55.21428571,-28.64285714,16.57142857,-35.13571429
14/05/2020,Central Java,24.21428571,0.5,-28,-13,-35,-55.07142857,-28.57142857,16.5,-34.73571429
15/05/2020,Central Java,25.71428571,0.714285714,-26.92857143,-11.78571429,-34.28571429,-54.42857143,-26.64285714,15.85714286,-33.60714286
16/05/2020,Central Java,26.57142857,0.571428571,-25.92857143,-10.78571429,-33.71428571,-54,-26.21428571,15.64285714,-32.89285714
17/05/2020,Central Java,27.14285714,0.571428571,-24.92857143,-9.714285714,-33.14285714,-53.64285714,-25.64285714,15.42857143,-32.16428571
18/05/2020,Central Java,26.14285714,0.571428571,-24.07142857,-8.857142857,-32.71428571,-53.35714286,-25.5,15.35714286,-31.62142857
19/05/2020,Central Java,23.21428571,0.571428571,-23,-7.642857143,-31.92857143,-52.78571429,-25.42857143,15.14285714,-30.88571429
20/05/2020,Central Java,21.42857143,0.428571429,-21.42857143,-5.642857143,-30.78571429,-52,-25.28571429,14.85714286,-29.79285714
21/05/2020,Central Java,22.28571429,0.428571429,-19.92857143,-3.642857143,-29.71428571,-51.07142857,-25.21428571,14.64285714,-28.7
22/05/2020,Central Java,21.5,0.357142857,-18.57142857,-1.571428571,-28.64285714,-50.28571429,-26,14.57142857,-27.87142857
23/05/2020,Central Java,23.5,0.285714286,-17.35714286,0.857142857,-27.35714286,-49.5,-27,14.35714286,-27.10714286
24/05/2020,Central Java,23.64285714,0.285714286,-18,-0.214285714,-27.21428571,-49.71428571,-28.14285714,13.92857143,-27.76428571
25/05/2020,Central Java,23.64285714,0.285714286,-18,-0.214285714,-25.92857143,-49.78571429,-30.85714286,14.07142857,-28.32857143
26/05/2020,Central Java,23.28571429,0.285714286,-18.07142857,-0.428571429,-25.42857143,-50,-32.07142857,14.07142857,-28.68571429
27/05/2020,Central Java,21.64285714,0.285714286,-17.64285714,0,-24.64285714,-49.92857143,-32.85714286,14.07142857,-28.60714286
28/05/2020,Central Java,19.28571429,0.285714286,-17.35714286,0.214285714,-24.14285714,-49.78571429,-33.35714286,14.14285714,-28.52857143
29/05/2020,Central Java,17.21428571,0,-17.21428571,0.142857143,-23.85714286,-49.78571429,-33.64285714,14.28571429,-28.53571429
30/05/2020,Central Java,16.14285714,0,-17.28571429,-0.071428571,-23.57142857,-49.71428571,-33.78571429,14.21428571,-28.59285714
31/05/2020,Central Java,17.57142857,0,-17.21428571,-0.357142857,-22.92857143,-49.5,-33.71428571,13.92857143,-28.51428571
01/06/2020,Central Java,18,0,-16.78571429,-0.142857143,-21.64285714,-49.28571429,-35.42857143,14.14285714,-28.6
02/06/2020,Central Java,18.35714286,0,-16.64285714,-0.357142857,-21.21428571,-49.14285714,-35,14,-28.43571429
03/06/2020,Central Java,18.78571429,0.071428571,-17,-1.428571429,-21.14285714,-49.21428571,-34.71428571,14,-28.65
04/06/2020,Central Java,18.71428571,0.071428571,-17.5,-2.642857143,-21.14285714,-49.28571429,-32.71428571,13.71428571,-28.59285714
05/06/2020,Central Java,21.64285714,0.428571429,-18,-4.142857143,-21.42857143,-49.5,-31.28571429,13.57142857,-28.72142857
06/06/2020,Central Java,19.71428571,0.428571429,-17.71428571,-5.214285714,-21.21428571,-49.35714286,-29.5,13.35714286,-28.31428571
07/06/2020,Central Java,21.85714286,2,-16.21428571,-3.714285714,-20.14285714,-48.57142857,-27.64285714,13.57142857,-26.95714286
08/06/2020,Central Java,23.64285714,2,-15,-2.785714286,-20.21428571,-47.71428571,-24.28571429,13.14285714,-25.45
09/06/2020,Central Java,25.64285714,2.357142857,-14.42857143,-2.571428571,-20.21428571,-47.07142857,-22.5,13,-24.65
10/06/2020,Central Java,34.78571429,2.357142857,-14.07142857,-2.642857143,-20.21428571,-46.5,-21.07142857,12.78571429,-24.05714286
11/06/2020,Central Java,35.42857143,2.357142857,-13.64285714,-2.571428571,-19.92857143,-46,-19.92857143,12.57142857,-23.5
12/06/2020,Central Java,37.57142857,2.357142857,-13.28571429,-2.571428571,-19.64285714,-45.5,-19,12.35714286,-23.02142857
